;Subject;Test;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 PO7;O2 PO3;O2 PO4;PO7 PO3;PO7 PO4;PO3 PO4;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5
0;S10;Resting Open;0.103275819;0.096899225;0.095273818;0.105526382;0.112778195;0.1004001;0.10340085;0.653663416;0.469242311;0.572393098;0.366466617;0.525381345;0.553888472;0.685296324;0.387971993;0.271192798;0.656789197;0.389847462;0.29619905;0.221180295;0.555513878;0.293698425;0.577269317;0.333708427;0.722305576;0.239059765;0.494248562;0.34496124;10.7904;7.18507;8.67382;9.82191;8.72526
0;S11;Resting Open;0.14616154;0.139284821;0.135908977;0.151787947;0.146286572;0.119404851;0.125656414;0.654788697;0.45323831;0.696674169;0.362215554;0.48312078;0.486496624;0.601275319;0.493623406;0.285446362;0.549387347;0.383595899;0.352088022;0.222805701;0.511002751;0.293323331;0.449487372;0.413103276;0.558139535;0.25743936;0.377094274;0.424981245;14.159;13.8861;9.11179;8.15783;7.87671
0;S13;Resting Open;0.147036759;0.13215804;0.123780945;0.13915979;0.137284321;0.123405851;0.126156539;0.520005001;0.403225806;0.574643661;0.418104526;0.397849462;0.501250313;0.605151288;0.403975994;0.300700175;0.494373593;0.37471868;0.323830958;0.256564141;0.442735684;0.3012003;0.561890473;0.360215054;0.655913978;0.2971993;0.548637159;0.395973993;13.063;13.2733;8.11994;6.57932;8.5324
0;S14;Resting Open;0.128407102;0.122780695;0.106276569;0.12428107;0.138534634;0.102525631;0.115028757;0.351587897;0.197674419;0.35483871;0.292948237;0.319954989;0.350087522;0.311702926;0.295948987;0.235933983;0.373218305;0.284446112;0.161540385;0.147286822;0.204551138;0.16204051;0.312828207;0.261940485;0.341460365;0.21467867;0.304076019;0.308327082;-5.21715;-0.408987;-5.78578;-5.5192;-2.85038
0;S15;Resting Open;0.11527882;0.113153288;0.127031758;0.123780945;0.125031258;0.089522381;0.087021755;0.594273568;0.425356339;0.6004001;0.327456864;0.431357839;0.323205801;0.568642161;0.385971493;0.251687922;0.415353838;0.231432858;0.285946487;0.205926482;0.382470618;0.190422606;0.498499625;0.339084771;0.395473868;0.22068017;0.298324581;0.368717179;3.17756;3.46309;3.63813;1.09482;0.455419
0;S16;Resting Open;0.126656664;0.114403601;0.117904476;0.132908227;0.139409852;0.110152538;0.111277819;0.453363341;0.402225556;0.431982996;0.319704926;0.363215804;0.342835709;0.440735184;0.340585146;0.246186547;0.381595399;0.290947737;0.316829207;0.24656164;0.369217304;0.263315829;0.404476119;0.307701925;0.3975994;0.231932983;0.301575394;0.313203301;3.11846;4.92162;0.640046;-0.755931;0.117087
0;S18;Resting Open;0.185046262;0.183295824;0.161415354;0.182420605;0.176294074;0.13715929;0.135908977;0.672793198;0.477619405;0.571892973;0.419729932;0.488872218;0.399224806;0.639784946;0.49299825;0.349837459;0.531632908;0.331082771;0.361215304;0.26044011;0.480495124;0.246061515;0.595148787;0.375843961;0.457364341;0.286196549;0.462990748;0.358339585;15.9649;19.1396;11.2761;7.82773;7.31967
0;S19;Resting Open;0.130782696;0.133533383;0.13215804;0.129782446;0.111402851;0.104026007;0.090522631;0.604151038;0.274068517;0.644411103;0.268692173;0.381970493;0.367966992;0.409102276;0.404226057;0.196299075;0.484621155;0.256189047;0.205051263;0.129032258;0.317454364;0.151287822;0.379969992;0.267691923;0.44336084;0.147536884;0.283820955;0.234308577;-3.44013;1.26946;-0.748817;-1.22481;-0.176762
0;S20;Resting Open;0.120780195;0.114903726;0.122655664;0.139659915;0.173168292;0.115528882;0.119904976;0.561765441;0.396224056;0.533633408;0.4076019;0.422230558;0.451862966;0.538509627;0.426231558;0.320830208;0.519754939;0.35983996;0.342710678;0.287196799;0.42448112;0.283070768;0.547511878;0.332708177;0.420980245;0.272943236;0.382470618;0.381970493;11.3157;10.71;6.3593;4.45466;5.25557
0;S21;Resting Open;0.121655414;0.111027757;0.104776194;0.138034509;0.141910478;0.100150038;0.118904726;0.503125781;0.411227807;0.524131033;0.362965741;0.395098775;0.409352338;0.503875969;0.360715179;0.252563141;0.387846962;0.2931983;0.304951238;0.218304576;0.366216554;0.25943986;0.469992498;0.318579645;0.443610903;0.241810453;0.376344086;0.363340835;5.39924;6.03509;3.02961;1.01924;2.38827
0;S22;Resting Open;0.196424106;0.190297574;0.192673168;0.186171543;0.195673918;0.155663916;0.15503876;0.569142286;0.499249812;0.58652163;0.438609652;0.459864966;0.455488872;0.582395599;0.506376594;0.374093523;0.436109027;0.387471868;0.437859465;0.346211553;0.41447862;0.33595899;0.536259065;0.447486872;0.533133283;0.36684171;0.465991498;0.46124031;22.6281;25.341;12.4423;8.24171;9.84287
0;S24;Resting Open;0.112903226;0.110027507;0.106026507;0.11627907;0.109527382;0.080645161;0.082395599;0.499749937;0.331332833;0.567891973;0.374093523;0.363090773;0.4056014;0.436984246;0.366966742;0.242310578;0.375093773;0.276819205;0.257189297;0.194298575;0.30220055;0.197549387;0.547636909;0.277194299;0.487871968;0.1987997;0.414228557;0.320455114;0.640213;1.24136;1.23483;-1.13197;1.57801
0;S2;Resting;0.130907727;0.129782446;0.115528882;0.142535634;0.147911978;0.121030258;0.124781195;0.948362091;0.616154039;0.598149537;0.481245311;0.718554639;0.436609152;0.628407102;0.596024006;0.478369592;0.717179295;0.433983496;0.429482371;0.35683921;0.552388097;0.319204801;0.757939485;0.604151038;0.628032008;0.49299825;0.615028757;0.504251063;30.3814;21.1986;18.815;17.5051;13.044
0;S3;Resting;0.136409102;0.127031758;0.114153538;0.116404101;0.128532133;0.104026007;0.115028757;0.470742686;0.369092273;0.534883721;0.308577144;0.38472118;0.448612153;0.432233058;0.31607902;0.215553888;0.370717679;0.280195049;0.245686422;0.172043011;0.323830958;0.228057014;0.364966242;0.294573643;0.501625406;0.194048512;0.351462866;0.295823956;0.470729;3.70623;0.000295623;-0.808579;1.36919
0;S5;Resting;0.099024756;0.109652413;0.119529882;0.096274069;0.099774944;0.088647162;0.075893973;0.397724431;0.219804951;0.454988747;0.292823206;0.406476619;0.326706677;0.450612653;0.224306077;0.188172043;0.421355339;0.175543886;0.140535134;0.131532883;0.308327082;0.122030508;0.447986997;0.245186297;0.433108277;0.190672668;0.331082771;0.230807702;-8.60288;-4.65975;-3.91849;-3.59979;-3.15123
0;S6;Resting;0.122405601;0.119779945;0.100775194;0.13515879;0.13215804;0.112778195;0.12428107;0.563390848;0.308702176;0.434233558;0.242185546;0.346211553;0.373593398;0.3995999;0.340460115;0.209802451;0.383220805;0.320330083;0.219179795;0.161415354;0.362715679;0.222930733;0.3935984;0.254688672;0.441610403;0.196049012;0.410727682;0.331707927;0.0578657;3.08311;-1.11728;-0.962212;0.428235
0;S7;Resting;0.146911728;0.138659665;0.135033758;0.146661665;0.138909727;0.119779945;0.127406852;0.551637909;0.49899975;0.473993498;0.352963241;0.456364091;0.423355839;0.623655914;0.383970993;0.276069017;0.481370343;0.317579395;0.353963491;0.249937484;0.474743686;0.286571643;0.47911978;0.32708177;0.433108277;0.252563141;0.430732683;0.336459115;10.0957;11.3205;6.73474;4.92731;4.3435
0;S10;Resting;0.094273568;0.09539885;0.094898725;0.105776444;0.121155289;0.090522631;0.0943986;0.613653413;0.430107527;0.550512628;0.355338835;0.560765191;0.508377094;0.687296824;0.370592648;0.267191798;0.785946487;0.339209802;0.274443611;0.216554139;0.62728182;0.246186547;0.60340085;0.342835709;0.71467867;0.244936234;0.484621155;0.337834459;9.00189;5.48866;8.27284;10.908;7.97514
0;S11;Resting;0.129032258;0.113028257;0.102900725;0.130782696;0.131907977;0.081270318;0.097149287;0.683420855;0.463990998;0.77331833;0.498624656;0.413228307;0.533133283;0.628157039;0.564891223;0.38372093;0.519379845;0.43235809;0.386846712;0.293323331;0.479869967;0.319579895;0.624156039;0.372093023;0.621655414;0.26744186;0.492623156;0.416354089;17.3026;12.2879;12.0743;8.29751;10.5976
0;S13;Resting;0.136284071;0.126406602;0.122530633;0.126156539;0.131782946;0.110402601;0.124156039;0.530007502;0.40060015;0.539634909;0.372468117;0.369967492;0.474618655;0.601650413;0.353963491;0.279694924;0.46724181;0.337084271;0.294823706;0.248562141;0.445736434;0.286696674;0.564391098;0.308952238;0.670417604;0.25443861;0.568517129;0.356964241;9.32121;10.1233;6.51492;5.08279;7.06204
0;S14;Resting;0.12328082;0.119529882;0.102150538;0.13515879;0.135533883;0.088147037;0.105026257;0.447986997;0.265191298;0.4979995;0.361090273;0.391222806;0.413103276;0.440485121;0.390722681;0.285446362;0.454613653;0.301950488;0.240685171;0.197924481;0.281695424;0.189422356;0.47611903;0.31907977;0.464116029;0.236809202;0.37771943;0.33695924;2.10445;3.48742;0.71075;-0.348543;1.85274
0;S15;Resting;0.117904476;0.118529632;0.121405351;0.115153788;0.11627907;0.083770943;0.075143786;0.605526382;0.426606652;0.553138285;0.307326832;0.420855214;0.332333083;0.636409102;0.346836709;0.217804451;0.42748187;0.222805701;0.254563641;0.176419105;0.370717679;0.173418355;0.51487872;0.297699425;0.406476619;0.197049262;0.314203551;0.326706677;0.315364;1.25016;2.99471;0.569434;-0.198737
0;S16;Resting;0.103525881;0.102775694;0.109277319;0.11927982;0.136284071;0.089772443;0.096649162;0.540260065;0.442235559;0.531007752;0.369092273;0.445236309;0.424106027;0.535633908;0.429107277;0.325456364;0.414728682;0.332833208;0.376344086;0.311827957;0.381095274;0.276069017;0.527506877;0.374593648;0.493873468;0.279444861;0.370967742;0.395473868;10.2017;6.89205;5.7244;3.28052;4.04794
0;S18;Resting;0.129782446;0.121780445;0.110527632;0.141410353;0.149537384;0.099899975;0.110902726;0.597649412;0.387846962;0.467866967;0.304076019;0.397724431;0.304576144;0.565141285;0.338084521;0.227806952;0.444236059;0.229432358;0.250062516;0.185671418;0.375968992;0.17491873;0.520755189;0.269067267;0.391097774;0.190797699;0.388847212;0.253563391;0.317057;3.67572;2.18763;0.164681;-0.178663
0;S19;Resting;0.111652913;0.107526882;0.113903476;0.116404101;0.112778195;0.086271568;0.086646662;0.606151538;0.276819205;0.606776694;0.23755939;0.34796199;0.363215804;0.423105776;0.381595399;0.181670418;0.457864466;0.242435609;0.210802701;0.141410353;0.316454114;0.150162541;0.369967492;0.245311328;0.453613403;0.131282821;0.286071518;0.223555889;-5.53786;-2.14692;-1.93946;-2.34997;-1.21619
0;S20;Resting;0.120905226;0.110027507;0.129657414;0.152788197;0.175793948;0.094648662;0.109902476;0.452363091;0.34096024;0.444236059;0.304076019;0.330582646;0.431357839;0.494748687;0.368717179;0.242060515;0.509002251;0.372093023;0.344336084;0.248687172;0.404726182;0.286946737;0.582770693;0.273943486;0.434483621;0.177794449;0.29819955;0.394848712;5.62818;6.90173;2.52893;1.38552;3.35887
0;S21;Resting;0.0983996;0.098774694;0.095023756;0.103775944;0.113028257;0.080395099;0.081270318;0.48512128;0.35983996;0.463990998;0.302700675;0.349837459;0.344586147;0.523630908;0.294948737;0.210052513;0.353713428;0.238684671;0.232683171;0.166666667;0.3052013;0.18392098;0.469617404;0.256939235;0.416354089;0.183170793;0.325831458;0.305701425;-3.50977;-2.50983;-1.11281;-2.8238;-1.73566
0;S22;Resting;0.223805951;0.220805201;0.220930233;0.209552388;0.202050513;0.156914229;0.155538885;0.682670668;0.56364091;0.655288822;0.437484371;0.468492123;0.44536134;0.652413103;0.514753688;0.350087522;0.45823956;0.365966492;0.43635909;0.325206302;0.416354089;0.298449612;0.539009752;0.399224806;0.490122531;0.284196049;0.367091773;0.453988497;21.8443;27.3322;13.9014;8.37743;9.59578
0;S24;Resting;0.131657914;0.121405351;0.108527132;0.132783196;0.134908727;0.085646412;0.0943986;0.534508627;0.307451863;0.624781195;0.443610903;0.37971993;0.467491873;0.474743686;0.343335834;0.266316579;0.473993498;0.272443111;0.220180045;0.188422106;0.309327332;0.184171043;0.678294574;0.249312328;0.595523881;0.194673668;0.487621905;0.253063266;2.02718;4.52039;3.73611;1.07873;4.61968
0;S2;Contrast;0.112701008;0.112292178;0.100981194;0.115562824;0.112019624;0.104388117;0.097029163;0.926955574;0.467429817;0.493458708;0.436767512;0.613654947;0.380076315;0.468928863;0.482011447;0.424638866;0.60248024;0.368765331;0.312482965;0.29108749;0.420278005;0.244889616;0.535568275;0.469882802;0.439356773;0.422185882;0.455573726;0.488552739;17.1896;9.73913;9.439;9.06535;5.64471
0;S3;Contrast;0.127827746;0.120468793;0.117743254;0.125919869;0.1281003;0.109566639;0.108612701;0.540746797;0.437312619;0.620332516;0.414281821;0.411420005;0.5;0.502589261;0.434041973;0.329108749;0.392613791;0.373807577;0.346415917;0.26764786;0.367538839;0.308939766;0.447669665;0.357454347;0.55301172;0.285227582;0.427364404;0.394385391;11.5637;9.98381;6.16514;3.70733;6.21978
0;S5;Contrast;0.10820387;0.128781684;0.133551376;0.101390025;0.120877623;0.11174707;0.093077133;0.405151267;0.274597983;0.437312619;0.331425457;0.399018806;0.356636686;0.422322159;0.243254293;0.239711093;0.460207141;0.230307986;0.18288362;0.184655219;0.362360316;0.181248297;0.38293813;0.255382938;0.387571545;0.243254293;0.332924503;0.272826383;-2.97502;0.659493;-2.11435;-1.65141;-1.38866
0;S6;Contrast;0.091986917;0.095938948;0.079040611;0.101935132;0.099073317;0.090624148;0.101253748;0.418233851;0.259743799;0.340010902;0.209048787;0.371354593;0.324339057;0.387298992;0.285636413;0.186017989;0.493186154;0.303216135;0.186563096;0.138321068;0.338511856;0.201826111;0.372717362;0.272690106;0.414554374;0.194875988;0.336058872;0.32951758;-5.08238;-4.16169;-4.80314;-2.22682;-2.38443
0;S7;Contrast;0.134914146;0.131098392;0.131370946;0.152630144;0.144589806;0.115835377;0.132597438;0.605478332;0.591169256;0.538293813;0.334696102;0.559961842;0.465794494;0.635186699;0.425729081;0.271736168;0.535977105;0.362905424;0.431725266;0.28577269;0.535431998;0.369174162;0.504633415;0.41959662;0.554510766;0.278004906;0.47083674;0.418370128;16.9166;14.701;10.3939;9.40401;7.80447
0;S10;Contrast;0.077950395;0.077677841;0.077269011;0.077269011;0.08789861;0.071681657;0.077269011;0.665849005;0.466339602;0.590215318;0.338648133;0.463068956;0.500953938;0.665576451;0.433905696;0.271736168;0.560915781;0.402289452;0.310302535;0.217225402;0.487326247;0.288907059;0.481330063;0.321204688;0.594439902;0.216680294;0.391523576;0.326928318;6.94131;0.943441;5.93136;5.99577;5.29327
0;S11;Contrast;0.155764513;0.149223222;0.134777869;0.163941128;0.166394113;0.116789316;0.137230853;0.668574543;0.447124557;0.721449986;0.418233851;0.478468247;0.511856092;0.596347779;0.587626056;0.359634778;0.557781412;0.442763696;0.395611883;0.282638321;0.512537476;0.317934042;0.4964568;0.436086127;0.575361134;0.299536658;0.417552467;0.410057236;19.3397;18.0889;11.7637;9.63668;10.3575
0;S13;Contrast;0.142273099;0.137639684;0.142000545;0.150858545;0.156991006;0.127282638;0.145952576;0.536249659;0.412919052;0.561597165;0.357590624;0.414963205;0.459662033;0.579313164;0.445761788;0.314527119;0.467429817;0.389615699;0.380076315;0.306350504;0.474925048;0.349550286;0.546606705;0.393431453;0.642818207;0.308394658;0.567320796;0.426410466;16.4546;16.4324;9.07267;7.44133;8.97487
0;S14;Contrast;0.118288362;0.131098392;0.102752794;0.11706187;0.127555192;0.109294086;0.125238485;0.35513764;0.207686018;0.320523303;0.291632597;0.312482965;0.364540747;0.321749796;0.319433088;0.291768874;0.400245298;0.294085582;0.184110112;0.180566912;0.220768602;0.186290542;0.323793949;0.262196784;0.348732625;0.240801308;0.323521395;0.311120196;-2.9583;0.887191;-4.96793;-4.53874;-2.1195
0;S15;Contrast;0.141455437;0.147315345;0.150040883;0.143772145;0.14268193;0.099209594;0.094576179;0.596075225;0.415780867;0.64268193;0.379940038;0.478604524;0.371490869;0.559144181;0.428182066;0.282910875;0.461433633;0.262878168;0.311937858;0.224311802;0.391523576;0.201144726;0.567320796;0.376941946;0.441809757;0.250204415;0.359225947;0.376260561;8.00045;9.31769;6.64912;3.60776;3.55954
0;S16;Contrast;0.088579995;0.090624148;0.090896702;0.101935132;0.102752794;0.081493595;0.079040611;0.542790951;0.442354865;0.466748433;0.28754429;0.35554647;0.358817116;0.53093486;0.343962933;0.245025893;0.369991823;0.291768874;0.314527119;0.237939493;0.361542655;0.277596075;0.409375852;0.264922322;0.394794222;0.192286727;0.294221859;0.281002998;0.488353;-1.1958;0.520118;-1.3331;-0.82664
0;S18;Contrast;0.149495775;0.14445353;0.122921777;0.165985282;0.17402562;0.11174707;0.125238485;0.618697193;0.45053148;0.52957209;0.347914963;0.412373944;0.305396566;0.620468793;0.488825293;0.325020442;0.472744617;0.278550014;0.372308531;0.272690106;0.439901881;0.229081494;0.543472336;0.34232761;0.391932407;0.240801308;0.415508313;0.303624966;9.90157;11.8381;7.44847;3.80918;3.28073
0;S19;Contrast;0.120468793;0.120059962;0.110384301;0.126601254;0.121286454;0.089806487;0.09539384;0.570591442;0.269555737;0.653175252;0.263423276;0.335513764;0.375170346;0.423684928;0.408830744;0.206050695;0.461161079;0.263559553;0.215453802;0.159171436;0.357181793;0.163123467;0.381984192;0.257290815;0.438947942;0.160125375;0.292586536;0.233851186;-3.23671;0.302307;-0.801136;-1.54256;-0.0827535
0;S20;Contrast;0.123194331;0.118424639;0.133006269;0.14840556;0.17402562;0.121967839;0.137503407;0.50749523;0.355682747;0.474652494;0.335104933;0.369310439;0.397928591;0.448623603;0.467157264;0.318206596;0.505178523;0.377487054;0.390160807;0.337557918;0.396974652;0.324747888;0.552602889;0.377350777;0.493867539;0.297765059;0.393022622;0.436358681;13.2863;12.8029;5.42559;4.16242;5.54122
0;S21;Contrast;0.10466067;0.106704824;0.103570455;0.112019624;0.131234669;0.09362224;0.10248024;0.592532025;0.461433633;0.553284274;0.378713546;0.466067048;0.391114745;0.585309349;0.408694467;0.296538566;0.465794494;0.327609703;0.353093486;0.286181521;0.415235759;0.295584628;0.528481875;0.389751976;0.465658217;0.304578904;0.434450804;0.415099482;11.0642;7.29195;6.72893;4.75315;4.29954
0;S22;Contrast;0.160125375;0.15767239;0.174298174;0.163668575;0.183019896;0.127827746;0.129190515;0.609294086;0.45448351;0.597983102;0.405696375;0.450667757;0.471109294;0.526573998;0.518806214;0.383892069;0.464976833;0.417007359;0.408694467;0.38116653;0.402970837;0.304715181;0.481057509;0.427364404;0.492368493;0.325156718;0.369582993;0.458435541;19.3307;19.1437;10.0348;6.732;8.20638
0;S24;Contrast;0.113382393;0.095938948;0.097574271;0.116516762;0.1192423;0.079040611;0.091032979;0.51989643;0.315072227;0.518397383;0.316571273;0.380348869;0.377895884;0.395203053;0.359498501;0.236167893;0.40106296;0.260561461;0.275688198;0.211910602;0.288770782;0.212183156;0.536931044;0.278550014;0.502180431;0.196920142;0.401199237;0.302534751;0.0288165;0.463368;0.237343;-1.30923;0.876945
